Method,Rank,Train Time (s),Inference (ms),Setup (ms),Solve (ms),Total (ms),25th Percentile (ms),75th Percentile (ms),Median Iterations
GNN,64,3587.6971755000004,721.2384585000109,2.032458499982681,115.94104150000817,855.4899579999784,835.3543434999438,878.6634167499834,63.0
GNN,68,3587.6971755000004,721.2384585000109,2.398353999993219,111.65443749999326,853.8507279999834,833.2668554999465,890.8435107499599,63.0
GNN,72,3587.6971755000004,721.2384585000109,2.3758540000358153,109.4579995000089,852.7363545000242,826.3789994999975,886.3000532499576,63.0
Oracle_SVD,2,0.0,8.712854000009429,0.5039370000048393,32.737583000027826,62.522436500017875,57.752823000015496,71.78182150001078,73.0
Oracle_SVD,4,0.0,8.712854000009429,0.27679199999397497,61.50364599999136,90.67072850000812,77.8143017499957,113.57227175000162,72.0
Oracle_SVD,6,0.0,8.712854000009429,0.4232084999671315,66.66206250001494,95.76827150004874,82.53346774995407,109.8380217499777,72.0
Oracle_SVD,8,0.0,8.712854000009429,0.5537499999945794,66.17129149998391,97.88812500000077,84.60330149996764,109.32277100002352,72.0
Oracle_SVD,10,0.0,8.712854000009429,0.6532704999813177,70.03552049997808,99.78052050000485,87.54926074999503,113.91194674997962,71.0
Oracle_SVD,12,0.0,8.712854000009429,0.7480204999978923,71.90402050005673,102.01091649999228,85.83217674994614,117.27324924999749,70.0
Oracle_SVD,14,0.0,8.712854000009429,0.7936460000195211,78.5982080000025,106.87212449992955,90.61709275001562,124.93560424998407,70.0
Oracle_SVD,20,0.0,8.712854000009429,1.1177914999791483,82.31518799999549,111.91354199999637,97.54564574996749,130.13339500000987,69.0
Oracle_SVD,24,0.0,8.712854000009429,1.179958499960776,82.66772899999353,111.98574950003604,95.86314524999295,134.29229149999733,68.0
Oracle_SVD,26,0.0,8.712854000009429,1.1726249999810534,83.2263335000114,112.36541649998344,97.1366774999396,128.25369775006834,68.0
Oracle_SVD,28,0.0,8.712854000009429,1.185270999975785,86.81210450004073,116.01160350005557,100.43394749999379,130.98526075000905,67.0
Oracle_SVD,30,0.0,8.712854000009429,1.1793744999977207,87.41583299996591,117.17943749997062,103.59236300007524,135.13572950002128,67.0
Oracle_SVD,32,0.0,8.712854000009429,1.2253959999952713,85.46668750000208,114.28287500001488,99.98475024999465,141.36776974997645,66.5
Oracle_SVD,36,0.0,8.712854000009429,1.8988335000003076,91.0715829999944,122.39074999996546,109.10987449996412,137.12882349996391,66.0
